,iso2,year,cases,sex,age
770,GE,2003,1.0,m,0-14
771,GE,2004,3.0,m,0-14
772,GE,2005,0.0,m,0-14
773,GE,2006,3.0,m,0-14
774,GE,2007,7.0,m,0-14
775,GE,2008,161.0,m,0-14
776,GH,1995,42.0,m,0-14
777,GH,1996,30.0,m,0-14
778,GH,1997,77.0,m,0-14
779,GH,1998,83.0,m,0-14
780,GH,1999,64.0,m,0-14
781,GH,2000,73.0,m,0-14
782,GH,2001,84.0,m,0-14
783,GH,2002,80.0,m,0-14
784,GH,2003,79.0,m,0-14
785,GH,2004,54.0,m,0-14
786,GH,2005,49.0,m,0-14
787,GH,2006,33.0,m,0-14
788,GH,2007,66.0,m,0-14
789,GM,1995,3.0,m,0-14
790,GM,1996,29.0,m,0-14
791,GM,1997,2.0,m,0-14
792,GM,1998,6.0,m,0-14
793,GM,1999,6.0,m,0-14
794,GM,2002,2.0,m,0-14
795,GM,2003,3.0,m,0-14
796,GM,2004,5.0,m,0-14
797,GM,2005,13.0,m,0-14
798,GM,2006,13.0,m,0-14
799,GM,2008,7.0,m,0-14
800,GN,1995,18.0,m,0-14
801,GN,1996,29.0,m,0-14
802,GN,1997,25.0,m,0-14
803,GN,1998,22.0,m,0-14
804,GN,1999,30.0,m,0-14
805,GN,2000,39.0,m,0-14
806,GN,2001,24.0,m,0-14
807,GN,2002,24.0,m,0-14
808,GN,2003,34.0,m,0-14
809,GN,2004,38.0,m,0-14
810,GN,2005,51.0,m,0-14
811,GN,2006,31.0,m,0-14
812,GN,2007,46.0,m,0-14
813,GN,2008,56.0,m,0-14
814,GQ,1995,8.0,m,0-14
815,GQ,1997,5.0,m,0-14
816,GQ,1998,6.0,m,0-14
817,GQ,2004,5.0,m,0-14
818,GQ,2008,8.0,m,0-14
819,GR,1997,0.0,m,0-14
820,GR,1998,15.0,m,0-14
821,GR,1999,3.0,m,0-14
822,GR,2000,1.0,m,0-14
823,GR,2001,0.0,m,0-14
824,GR,2002,0.0,m,0-14
825,GR,2003,2.0,m,0-14
826,GR,2004,1.0,m,0-14
827,GR,2005,1.0,m,0-14
828,GR,2006,0.0,m,0-14
829,GR,2007,1.0,m,0-14
830,GR,2008,0.0,m,0-14
831,GT,1995,51.0,m,0-14
832,GT,1996,75.0,m,0-14
833,GT,1997,45.0,m,0-14
834,GT,1998,60.0,m,0-14
835,GT,1999,34.0,m,0-14
836,GT,2000,36.0,m,0-14
837,GT,2001,27.0,m,0-14
838,GT,2002,27.0,m,0-14
839,GT,2003,29.0,m,0-14
840,GT,2004,43.0,m,0-14
841,GT,2005,39.0,m,0-14
842,GT,2007,74.0,m,0-14
843,GT,2008,19.0,m,0-14
844,GU,2000,2.0,m,0-14
845,GU,2001,0.0,m,0-14
846,GU,2002,3.0,m,0-14
847,GU,2003,0.0,m,0-14
848,GU,2004,0.0,m,0-14
849,GU,2005,0.0,m,0-14
850,GU,2006,0.0,m,0-14
851,GU,2007,0.0,m,0-14
852,GU,2008,0.0,m,0-14
853,GW,1996,9.0,m,0-14
854,GW,2000,2.0,m,0-14
855,GW,2002,7.0,m,0-14
856,GW,2003,9.0,m,0-14
857,GW,2004,16.0,m,0-14
858,GW,2005,14.0,m,0-14
859,GW,2006,8.0,m,0-14
860,GW,2008,8.0,m,0-14
861,GY,1995,7.0,m,0-14
862,GY,1996,4.0,m,0-14
863,GY,1997,1.0,m,0-14
864,GY,1998,9.0,m,0-14
865,GY,2000,4.0,m,0-14
866,GY,2001,1.0,m,0-14
867,GY,2002,20.0,m,0-14
868,GY,2003,10.0,m,0-14
869,GY,2005,12.0,m,0-14
870,GY,2006,6.0,m,0-14
871,GY,2007,2.0,m,0-14
872,GY,2008,7.0,m,0-14
873,HK,1997,5.0,m,0-14
874,HK,1999,3.0,m,0-14
875,HK,2000,4.0,m,0-14
876,HK,2001,6.0,m,0-14
877,HK,2002,2.0,m,0-14
878,HK,2003,8.0,m,0-14
879,HK,2004,3.0,m,0-14
880,HK,2005,3.0,m,0-14
881,HK,2006,3.0,m,0-14
882,HK,2007,5.0,m,0-14
883,HK,2008,0.0,m,0-14
884,HN,1995,42.0,m,0-14
885,HN,1996,51.0,m,0-14
886,HN,1997,26.0,m,0-14
887,HN,1998,147.0,m,0-14
888,HN,1999,150.0,m,0-14
889,HN,2000,30.0,m,0-14
890,HN,2001,12.0,m,0-14
891,HN,2002,76.0,m,0-14
892,HN,2003,52.0,m,0-14
893,HN,2004,54.0,m,0-14
894,HN,2005,13.0,m,0-14
895,HN,2006,21.0,m,0-14
896,HN,2007,21.0,m,0-14
897,HN,2008,11.0,m,0-14
898,HR,1995,6.0,m,0-14
899,HR,1997,12.0,m,0-14
900,HR,1998,14.0,m,0-14
901,HR,1999,1.0,m,0-14
902,HR,2001,0.0,m,0-14
903,HR,2002,1.0,m,0-14
904,HR,2003,0.0,m,0-14
905,HR,2004,1.0,m,0-14
906,HR,2005,1.0,m,0-14
907,HR,2006,0.0,m,0-14
908,HR,2008,0.0,m,0-14
909,HT,1996,148.0,m,0-14
910,HT,1997,156.0,m,0-14
911,HT,1998,188.0,m,0-14
912,HT,1999,286.0,m,0-14
913,HT,2000,67.0,m,0-14
914,HT,2001,72.0,m,0-14
915,HT,2002,79.0,m,0-14
916,HT,2003,89.0,m,0-14
917,HT,2004,94.0,m,0-14
918,HT,2005,69.0,m,0-14
919,HT,2006,93.0,m,0-14
920,HT,2007,104.0,m,0-14
921,HT,2008,90.0,m,0-14
922,HU,1996,3.0,m,0-14
923,HU,1997,0.0,m,0-14
924,HU,1998,0.0,m,0-14
925,HU,1999,2.0,m,0-14
926,HU,2000,0.0,m,0-14
927,HU,2001,1.0,m,0-14
928,HU,2002,1.0,m,0-14
929,HU,2003,0.0,m,0-14
930,HU,2004,2.0,m,0-14
931,HU,2005,0.0,m,0-14
932,HU,2006,2.0,m,0-14
933,HU,2007,0.0,m,0-14
934,HU,2008,0.0,m,0-14
935,ID,1995,6.0,m,0-14
936,ID,1996,28.0,m,0-14
937,ID,1997,46.0,m,0-14
938,ID,1998,78.0,m,0-14
939,ID,1999,106.0,m,0-14
940,ID,2001,298.0,m,0-14
941,ID,2002,569.0,m,0-14
942,ID,2003,532.0,m,0-14
943,ID,2004,697.0,m,0-14
944,ID,2005,846.0,m,0-14
945,ID,2006,899.0,m,0-14
946,ID,2007,849.0,m,0-14
947,ID,2008,871.0,m,0-14
948,IE,1998,1.0,m,0-14
949,IE,1999,0.0,m,0-14
950,IE,2000,0.0,m,0-14
951,IE,2001,0.0,m,0-14
952,IE,2002,0.0,m,0-14
953,IE,2003,0.0,m,0-14
954,IE,2004,1.0,m,0-14
955,IE,2005,1.0,m,0-14
956,IE,2006,0.0,m,0-14
957,IE,2007,0.0,m,0-14
958,IE,2008,2.0,m,0-14
959,IL,1996,1.0,m,0-14
960,IL,1997,5.0,m,0-14
961,IL,1998,1.0,m,0-14
962,IL,1999,2.0,m,0-14
963,IL,2000,0.0,m,0-14
964,IL,2001,1.0,m,0-14
965,IL,2002,2.0,m,0-14
966,IL,2003,2.0,m,0-14
967,IL,2004,2.0,m,0-14
968,IL,2005,0.0,m,0-14
969,IL,2006,0.0,m,0-14
970,IL,2007,1.0,m,0-14
971,IL,2008,0.0,m,0-14
972,IN,1995,16.0,m,0-14
973,IN,1996,47.0,m,0-14
974,IN,1997,50.0,m,0-14
975,IN,1998,84.0,m,0-14
976,IN,1999,327.0,m,0-14
977,IN,2000,1588.0,m,0-14
978,IN,2001,1063.0,m,0-14
979,IN,2002,2551.0,m,0-14
980,IN,2003,2411.0,m,0-14
981,IN,2004,3018.0,m,0-14
982,IN,2005,3185.0,m,0-14
983,IN,2006,3566.0,m,0-14
984,IN,2007,4305.0,m,0-14
985,IN,2008,4648.0,m,0-14
986,IQ,1995,1125.0,m,0-14
987,IQ,1997,416.0,m,0-14
988,IQ,1998,453.0,m,0-14
989,IQ,1999,519.0,m,0-14
990,IQ,2000,21.0,m,0-14
991,IQ,2001,10.0,m,0-14
992,IQ,2002,47.0,m,0-14
993,IQ,2003,30.0,m,0-14
994,IQ,2004,28.0,m,0-14
995,IQ,2005,13.0,m,0-14
996,IQ,2006,14.0,m,0-14
997,IQ,2007,20.0,m,0-14
998,IQ,2008,18.0,m,0-14
999,IR,1995,118.0,m,0-14
1000,IR,1996,63.0,m,0-14
1001,IR,1997,54.0,m,0-14
1002,IR,1998,35.0,m,0-14
1003,IR,1999,27.0,m,0-14
1004,IR,2000,29.0,m,0-14
1005,IR,2001,37.0,m,0-14
1006,IR,2002,29.0,m,0-14
1007,IR,2003,32.0,m,0-14
1008,IR,2004,16.0,m,0-14
1009,IR,2005,16.0,m,0-14
1010,IR,2006,12.0,m,0-14
1011,IR,2007,10.0,m,0-14
1012,IR,2008,11.0,m,0-14
1013,IS,1995,0.0,m,0-14
1014,IS,1997,0.0,m,0-14
1015,IS,1998,0.0,m,0-14
1016,IS,2002,0.0,m,0-14
1017,IS,2003,0.0,m,0-14
1018,IS,2004,0.0,m,0-14
1019,IS,2005,0.0,m,0-14
1020,IS,2006,0.0,m,0-14
1021,IS,2007,0.0,m,0-14
1022,IS,2008,0.0,m,0-14
1023,IT,1995,9.0,m,0-14
1024,IT,1996,12.0,m,0-14
1025,IT,1997,14.0,m,0-14
1026,IT,1998,15.0,m,0-14
1027,IT,1999,7.0,m,0-14
1028,IT,2000,12.0,m,0-14
1029,IT,2001,4.0,m,0-14
1030,IT,2002,6.0,m,0-14
1031,IT,2003,19.0,m,0-14
1032,IT,2004,34.0,m,0-14
1033,IT,2005,8.0,m,0-14
1034,IT,2006,7.0,m,0-14
1035,IT,2007,3.0,m,0-14
1036,IT,2008,13.0,m,0-14
1037,JM,1995,2.0,m,0-14
1038,JM,1996,1.0,m,0-14
1039,JM,1997,1.0,m,0-14
1040,JM,1998,0.0,m,0-14
1041,JM,1999,2.0,m,0-14
1042,JM,2000,0.0,m,0-14
1043,JM,2001,3.0,m,0-14
1044,JM,2002,0.0,m,0-14
1045,JM,2003,1.0,m,0-14
1046,JM,2004,0.0,m,0-14
1047,JM,2005,0.0,m,0-14
1048,JM,2006,0.0,m,0-14
1049,JM,2008,3.0,m,0-14
1050,JO,1995,0.0,m,0-14
1051,JO,1996,2.0,m,0-14
1052,JO,1997,5.0,m,0-14
1053,JO,1998,0.0,m,0-14
1054,JO,1999,0.0,m,0-14
1055,JO,2000,0.0,m,0-14
1056,JO,2001,2.0,m,0-14
1057,JO,2002,0.0,m,0-14
1058,JO,2003,0.0,m,0-14
1059,JO,2004,0.0,m,0-14
1060,JO,2005,0.0,m,0-14
1061,JO,2006,0.0,m,0-14
1062,JO,2007,0.0,m,0-14
1063,JO,2008,0.0,m,0-14
1064,JP,1995,15.0,m,0-14
1065,JP,1996,16.0,m,0-14
1066,JP,1997,8.0,m,0-14
1067,JP,1998,2.0,m,0-14
1068,JP,1999,6.0,m,0-14
1069,JP,2000,2.0,m,0-14
1070,JP,2001,3.0,m,0-14
1071,JP,2002,2.0,m,0-14
1072,JP,2003,1.0,m,0-14
1073,JP,2004,2.0,m,0-14
1074,JP,2005,9.0,m,0-14
1075,JP,2006,3.0,m,0-14
1076,JP,2007,1.0,m,0-14
1077,JP,2008,2.0,m,0-14
1078,KE,1995,154.0,m,0-14
1079,KE,1996,151.0,m,0-14
1080,KE,1997,53.0,m,0-14
1081,KE,1998,210.0,m,0-14
1082,KE,1999,237.0,m,0-14
1083,KE,2000,264.0,m,0-14
1084,KE,2001,299.0,m,0-14
1085,KE,2002,299.0,m,0-14
1086,KE,2003,341.0,m,0-14
1087,KE,2004,391.0,m,0-14
1088,KE,2005,359.0,m,0-14
1089,KE,2006,387.0,m,0-14
1090,KE,2007,474.0,m,0-14
1091,KE,2008,451.0,m,0-14
1092,KG,1995,3.0,m,0-14
1093,KG,1996,4.0,m,0-14
1094,KG,1997,1.0,m,0-14
1095,KG,1998,4.0,m,0-14
1096,KG,1999,5.0,m,0-14
1097,KG,2000,4.0,m,0-14
1098,KG,2001,0.0,m,0-14
1099,KG,2002,0.0,m,0-14
1100,KG,2003,0.0,m,0-14
1101,KG,2004,3.0,m,0-14
1102,KG,2005,1.0,m,0-14
1103,KG,2006,3.0,m,0-14
1104,KG,2007,3.0,m,0-14
1105,KG,2008,1.0,m,0-14
1106,KH,1995,161.0,m,0-14
1107,KH,1996,148.0,m,0-14
1108,KH,1998,36.0,m,0-14
1109,KH,1999,41.0,m,0-14
1110,KH,2000,26.0,m,0-14
1111,KH,2001,29.0,m,0-14
1112,KH,2002,54.0,m,0-14
1113,KH,2003,37.0,m,0-14
1114,KH,2004,36.0,m,0-14
1115,KH,2005,49.0,m,0-14
1116,KH,2006,50.0,m,0-14
1117,KH,2007,50.0,m,0-14
1118,KH,2008,49.0,m,0-14
1119,KI,1996,0.0,m,0-14
1120,KI,1997,1.0,m,0-14
1121,KI,1998,1.0,m,0-14
1122,KI,1999,2.0,m,0-14
1123,KI,2000,2.0,m,0-14
1124,KI,2001,4.0,m,0-14
1125,KI,2003,5.0,m,0-14
1126,KI,2004,8.0,m,0-14
1127,KI,2005,3.0,m,0-14
1128,KI,2006,3.0,m,0-14
1129,KI,2007,2.0,m,0-14
1130,KI,2008,2.0,m,0-14
1131,KM,1995,0.0,m,0-14
1132,KM,1996,1.0,m,0-14
1133,KM,1998,0.0,m,0-14
1134,KM,2000,0.0,m,0-14
1135,KM,2001,0.0,m,0-14
1136,KM,2002,0.0,m,0-14
1137,KM,2003,1.0,m,0-14
1138,KM,2005,0.0,m,0-14
1139,KM,2006,0.0,m,0-14
1140,KM,2008,2.0,m,0-14
1141,KN,2008,0.0,m,0-14
1142,KP,1997,5.0,m,0-14
1143,KP,1998,0.0,m,0-14
1144,KP,1999,14.0,m,0-14
1145,KP,2000,293.0,m,0-14
1146,KP,2001,207.0,m,0-14
1147,KP,2002,199.0,m,0-14
1148,KP,2003,86.0,m,0-14
1149,KP,2004,175.0,m,0-14
1150,KP,2005,167.0,m,0-14
1151,KP,2006,157.0,m,0-14
1152,KP,2007,353.0,m,0-14
1153,KP,2008,441.0,m,0-14
1154,KR,1995,27.0,m,0-14
1155,KR,1996,31.0,m,0-14
1156,KR,1997,24.0,m,0-14
1157,KR,1998,19.0,m,0-14
1158,KR,1999,27.0,m,0-14
1159,KR,2000,19.0,m,0-14
1160,KR,2001,23.0,m,0-14
1161,KR,2002,20.0,m,0-14
1162,KR,2003,22.0,m,0-14
1163,KR,2004,18.0,m,0-14
1164,KR,2005,22.0,m,0-14
1165,KR,2006,19.0,m,0-14
1166,KR,2007,16.0,m,0-14
1167,KR,2008,21.0,m,0-14
1168,KW,1995,0.0,m,0-14
1169,KW,1996,0.0,m,0-14
1170,KW,1997,1.0,m,0-14
1171,KW,1998,0.0,m,0-14
1172,KW,1999,0.0,m,0-14
1173,KW,2000,0.0,m,0-14
1174,KW,2001,0.0,m,0-14
1175,KW,2002,0.0,m,0-14
1176,KW,2003,1.0,m,0-14
1177,KW,2004,0.0,m,0-14
1178,KW,2005,0.0,m,0-14
1179,KW,2006,1.0,m,0-14
1180,KW,2007,1.0,m,0-14
1181,KW,2008,0.0,m,0-14
1182,KY,1998,0.0,m,0-14
1183,KY,1999,0.0,m,0-14
1184,KY,2003,0.0,m,0-14
1185,KY,2004,0.0,m,0-14
1186,KY,2006,0.0,m,0-14
1187,KY,2007,0.0,m,0-14
1188,KZ,1997,22.0,m,0-14
1189,KZ,1998,34.0,m,0-14
1190,KZ,1999,34.0,m,0-14
1191,KZ,2000,36.0,m,0-14
1192,KZ,2001,38.0,m,0-14
1193,KZ,2002,33.0,m,0-14
1194,KZ,2004,24.0,m,0-14
1195,KZ,2005,31.0,m,0-14
1196,KZ,2006,11.0,m,0-14
1197,KZ,2007,14.0,m,0-14
1198,KZ,2008,14.0,m,0-14
1199,LA,1995,6.0,m,0-14
1200,LA,1996,1.0,m,0-14
1201,LA,1997,2.0,m,0-14
1202,LA,1998,4.0,m,0-14
1203,LA,1999,5.0,m,0-14
1204,LA,2000,7.0,m,0-14
1205,LA,2001,10.0,m,0-14
1206,LA,2002,4.0,m,0-14
1207,LA,2003,6.0,m,0-14
1208,LA,2004,14.0,m,0-14
1209,LA,2005,13.0,m,0-14
1210,LA,2006,12.0,m,0-14
1211,LA,2007,11.0,m,0-14
1212,LA,2008,6.0,m,0-14
1213,LB,1995,3.0,m,0-14
1214,LB,1996,4.0,m,0-14
1215,LB,1997,1.0,m,0-14
1216,LB,1998,1.0,m,0-14
1217,LB,1999,3.0,m,0-14
1218,LB,2000,5.0,m,0-14
1219,LB,2001,0.0,m,0-14
1220,LB,2002,1.0,m,0-14
1221,LB,2003,0.0,m,0-14
1222,LB,2004,1.0,m,0-14
1223,LB,2005,0.0,m,0-14
1224,LB,2006,0.0,m,0-14
1225,LB,2007,0.0,m,0-14
1226,LB,2008,1.0,m,0-14
1227,LC,1997,0.0,m,0-14
1228,LC,1998,0.0,m,0-14
1229,LC,2000,0.0,m,0-14
1230,LC,2003,0.0,m,0-14
1231,LC,2004,0.0,m,0-14
1232,LC,2005,0.0,m,0-14
1233,LC,2008,0.0,m,0-14
1234,LK,1995,10.0,m,0-14
1235,LK,1996,10.0,m,0-14
1236,LK,1997,11.0,m,0-14
1237,LK,1998,7.0,m,0-14
1238,LK,1999,8.0,m,0-14
1239,LK,2000,25.0,m,0-14
1240,LK,2001,6.0,m,0-14
1241,LK,2002,11.0,m,0-14
1242,LK,2003,12.0,m,0-14
1243,LK,2004,6.0,m,0-14
1244,LK,2005,9.0,m,0-14
1245,LK,2006,8.0,m,0-14
1246,LK,2007,10.0,m,0-14
1247,LK,2008,11.0,m,0-14
1248,LR,1996,38.0,m,0-14
1249,LR,1998,18.0,m,0-14
1250,LR,2000,12.0,m,0-14
1251,LR,2001,16.0,m,0-14
1252,LR,2002,20.0,m,0-14
1253,LR,2003,5.0,m,0-14
1254,LR,2004,32.0,m,0-14
1255,LR,2005,26.0,m,0-14
1256,LR,2006,59.0,m,0-14
1257,LR,2008,107.0,m,0-14
1258,LS,1995,9.0,m,0-14
1259,LS,1996,12.0,m,0-14
1260,LS,1997,11.0,m,0-14
1261,LS,1998,6.0,m,0-14
1262,LS,2000,8.0,m,0-14
1263,LS,2002,10.0,m,0-14
1264,LS,2003,10.0,m,0-14
1265,LS,2004,29.0,m,0-14
1266,LS,2005,32.0,m,0-14
1267,LS,2006,33.0,m,0-14
1268,LS,2007,6.0,m,0-14
1269,LS,2008,21.0,m,0-14
1270,LT,1995,4.0,m,0-14
1271,LT,1996,2.0,m,0-14
1272,LT,1997,2.0,m,0-14
1273,LT,1998,0.0,m,0-14
1274,LT,1999,0.0,m,0-14
1275,LT,2000,1.0,m,0-14
1276,LT,2001,0.0,m,0-14
1277,LT,2002,1.0,m,0-14
1278,LT,2003,1.0,m,0-14
1279,LT,2004,0.0,m,0-14
1280,LT,2005,0.0,m,0-14
1281,LT,2006,0.0,m,0-14
1282,LT,2007,0.0,m,0-14
1283,LT,2008,0.0,m,0-14
1284,LU,1996,0.0,m,0-14
1285,LU,1997,1.0,m,0-14
1286,LU,1998,0.0,m,0-14
1287,LU,2001,0.0,m,0-14
1288,LU,2002,0.0,m,0-14
1289,LU,2003,0.0,m,0-14
1290,LU,2004,0.0,m,0-14
1291,LU,2005,0.0,m,0-14
1292,LU,2006,0.0,m,0-14
1293,LU,2007,0.0,m,0-14
1294,LU,2008,0.0,m,0-14
1295,LV,1995,0.0,m,0-14
1296,LV,1996,0.0,m,0-14
1297,LV,1997,0.0,m,0-14
1298,LV,1998,0.0,m,0-14
1299,LV,1999,1.0,m,0-14
1300,LV,2000,0.0,m,0-14
1301,LV,2001,0.0,m,0-14
1302,LV,2002,0.0,m,0-14
1303,LV,2003,0.0,m,0-14
1304,LV,2004,0.0,m,0-14
1305,LV,2005,1.0,m,0-14
1306,LV,2006,2.0,m,0-14
1307,LV,2008,0.0,m,0-14
1308,LY,1995,2.0,m,0-14
1309,LY,1996,4.0,m,0-14
1310,LY,1999,2.0,m,0-14
1311,LY,2000,5.0,m,0-14
1312,LY,2003,0.0,m,0-14
1313,LY,2004,5.0,m,0-14
1314,LY,2005,2.0,m,0-14
1315,LY,2006,1.0,m,0-14
1316,LY,2007,2.0,m,0-14
1317,LY,2008,2.0,m,0-14
1318,MA,1995,142.0,m,0-14
1319,MA,1996,118.0,m,0-14
1320,MA,1997,119.0,m,0-14
1321,MA,1998,116.0,m,0-14
1322,MA,1999,78.0,m,0-14
1323,MA,2000,99.0,m,0-14
1324,MA,2001,85.0,m,0-14
1325,MA,2002,79.0,m,0-14
1326,MA,2003,91.0,m,0-14
1327,MA,2004,68.0,m,0-14
1328,MA,2005,79.0,m,0-14
1329,MA,2006,73.0,m,0-14
1330,MA,2007,74.0,m,0-14
1331,MA,2008,51.0,m,0-14
1332,MC,1999,0.0,m,0-14
1333,MD,1995,0.0,m,0-14
1334,MD,1996,0.0,m,0-14
1335,MD,1997,0.0,m,0-14
1336,MD,1998,2.0,m,0-14
1337,MD,1999,1.0,m,0-14
1338,MD,2000,2.0,m,0-14
1339,MD,2001,1.0,m,0-14
1340,MD,2002,5.0,m,0-14
1341,MD,2003,1.0,m,0-14
1342,MD,2004,8.0,m,0-14
1343,MD,2005,2.0,m,0-14
1344,MD,2006,2.0,m,0-14
1345,MD,2007,0.0,m,0-14
1346,MD,2008,1.0,m,0-14
1347,ME,2005,0.0,m,0-14
1348,ME,2007,0.0,m,0-14
1349,ME,2008,0.0,m,0-14
1350,MG,1995,79.0,m,0-14
1351,MG,1996,68.0,m,0-14
1352,MG,1998,70.0,m,0-14
1353,MG,2001,103.0,m,0-14
1354,MG,2002,94.0,m,0-14
1355,MG,2003,123.0,m,0-14
1356,MG,2004,118.0,m,0-14
1357,MG,2005,98.0,m,0-14
1358,MG,2006,117.0,m,0-14
1359,MG,2007,196.0,m,0-14
1360,MG,2008,142.0,m,0-14
1361,MH,1996,7.0,m,0-14
1362,MH,1998,0.0,m,0-14
1363,MH,1999,5.0,m,0-14
1364,MH,2000,3.0,m,0-14
1365,MH,2001,3.0,m,0-14
1366,MH,2002,0.0,m,0-14
1367,MH,2003,6.0,m,0-14
1368,MH,2005,2.0,m,0-14
1369,MH,2007,0.0,m,0-14
1370,MH,2008,1.0,m,0-14
1371,MK,1995,2.0,m,0-14
1372,MK,1996,5.0,m,0-14
1373,MK,1997,1.0,m,0-14
1374,MK,1998,3.0,m,0-14
1375,MK,1999,1.0,m,0-14
1376,MK,2000,5.0,m,0-14
1377,MK,2001,1.0,m,0-14
1378,MK,2002,2.0,m,0-14
1379,MK,2003,1.0,m,0-14
1380,MK,2004,2.0,m,0-14
1381,MK,2005,2.0,m,0-14
1382,MK,2006,0.0,m,0-14
1383,MK,2007,1.0,m,0-14
1384,MK,2008,1.0,m,0-14
1385,ML,1995,27.0,m,0-14
1386,ML,1996,19.0,m,0-14
1387,ML,1997,16.0,m,0-14
1388,ML,1998,13.0,m,0-14
1389,ML,1999,19.0,m,0-14
1390,ML,2000,23.0,m,0-14
1391,ML,2002,20.0,m,0-14
1392,ML,2003,32.0,m,0-14
1393,ML,2004,28.0,m,0-14
1394,ML,2005,26.0,m,0-14
1395,ML,2006,28.0,m,0-14
1396,ML,2007,29.0,m,0-14
1397,ML,2008,22.0,m,0-14
1398,MM,1995,42.0,m,0-14
1399,MM,1996,58.0,m,0-14
1400,MM,1997,56.0,m,0-14
1401,MM,1998,64.0,m,0-14
1402,MM,1999,37.0,m,0-14
1403,MM,2000,88.0,m,0-14
1404,MM,2001,69.0,m,0-14
1405,MM,2002,64.0,m,0-14
1406,MM,2003,107.0,m,0-14
1407,MM,2004,96.0,m,0-14
1408,MM,2005,132.0,m,0-14
1409,MM,2006,113.0,m,0-14
1410,MM,2007,127.0,m,0-14
1411,MM,2008,118.0,m,0-14
1412,MN,1994,1.0,m,0-14
1413,MN,1995,37.0,m,0-14
1414,MN,1996,8.0,m,0-14
1415,MN,1997,6.0,m,0-14
1416,MN,1998,17.0,m,0-14
1417,MN,1999,12.0,m,0-14
1418,MN,2000,6.0,m,0-14
1419,MN,2001,13.0,m,0-14
1420,MN,2002,9.0,m,0-14
1421,MN,2003,10.0,m,0-14
1422,MN,2004,6.0,m,0-14
1423,MN,2005,7.0,m,0-14
1424,MN,2006,7.0,m,0-14
1425,MN,2007,4.0,m,0-14
1426,MN,2008,7.0,m,0-14
1427,MO,1995,0.0,m,0-14
1428,MO,1996,1.0,m,0-14
1429,MO,1997,1.0,m,0-14
1430,MO,1998,0.0,m,0-14
1431,MO,2000,0.0,m,0-14
1432,MO,2001,0.0,m,0-14
1433,MO,2002,1.0,m,0-14
1434,MO,2003,0.0,m,0-14
1435,MO,2004,0.0,m,0-14
1436,MO,2005,3.0,m,0-14
1437,MO,2006,0.0,m,0-14
1438,MO,2007,0.0,m,0-14
1439,MO,2008,1.0,m,0-14
1440,MP,1995,1.0,m,0-14
1441,MP,1996,0.0,m,0-14
1442,MP,1998,0.0,m,0-14
1443,MP,2000,1.0,m,0-14
1444,MP,2001,0.0,m,0-14
1445,MP,2002,1.0,m,0-14
1446,MP,2003,0.0,m,0-14
1447,MP,2004,0.0,m,0-14
1448,MP,2005,0.0,m,0-14
1449,MP,2006,0.0,m,0-14
1450,MP,2007,0.0,m,0-14
1451,MP,2008,0.0,m,0-14
1452,MR,1997,188.0,m,0-14
1453,MR,1999,15.0,m,0-14
1454,MR,2004,15.0,m,0-14
1455,MR,2006,12.0,m,0-14
1456,MR,2007,14.0,m,0-14
1457,MR,2008,10.0,m,0-14
1458,MS,2003,0.0,m,0-14
1459,MS,2004,0.0,m,0-14
1460,MT,1995,0.0,m,0-14
1461,MT,1996,0.0,m,0-14
1462,MT,1997,0.0,m,0-14
1463,MT,1998,0.0,m,0-14
1464,MT,2002,0.0,m,0-14
1465,MT,2003,0.0,m,0-14
1466,MT,2004,0.0,m,0-14
1467,MT,2005,0.0,m,0-14
1468,MT,2006,0.0,m,0-14
1469,MT,2007,0.0,m,0-14
1470,MT,2008,0.0,m,0-14
1471,MU,1995,2.0,m,0-14
1472,MU,1998,1.0,m,0-14
1473,MU,1999,0.0,m,0-14
1474,MU,2000,2.0,m,0-14
1475,MU,2002,1.0,m,0-14
1476,MU,2003,0.0,m,0-14
1477,MU,2004,1.0,m,0-14
1478,MU,2006,0.0,m,0-14
1479,MU,2007,0.0,m,0-14
1480,MU,2008,0.0,m,0-14
1481,MV,1995,1.0,m,0-14
1482,MV,1996,0.0,m,0-14
1483,MV,1997,1.0,m,0-14
1484,MV,1998,1.0,m,0-14
1485,MV,1999,0.0,m,0-14
1486,MV,2000,0.0,m,0-14
1487,MV,2001,1.0,m,0-14
1488,MV,2002,0.0,m,0-14
1489,MV,2003,1.0,m,0-14
1490,MV,2004,0.0,m,0-14
1491,MV,2005,0.0,m,0-14
1492,MV,2006,0.0,m,0-14
1493,MV,2007,0.0,m,0-14
1494,MV,2008,0.0,m,0-14
1495,MW,1995,25.0,m,0-14
1496,MW,1996,27.0,m,0-14
1497,MW,1997,47.0,m,0-14
1498,MW,1998,46.0,m,0-14
1499,MW,1999,43.0,m,0-14
1500,MW,2000,50.0,m,0-14
1501,MW,2001,37.0,m,0-14
1502,MW,2003,43.0,m,0-14
1503,MW,2004,47.0,m,0-14
1504,MW,2005,58.0,m,0-14
1505,MW,2006,42.0,m,0-14
1506,MW,2007,61.0,m,0-14
1507,MW,2008,56.0,m,0-14
1508,MX,1996,198.0,m,0-14
1509,MX,1998,229.0,m,0-14
1510,MX,1999,143.0,m,0-14
1511,MX,2000,214.0,m,0-14
1512,MX,2001,130.0,m,0-14
1513,MX,2002,154.0,m,0-14
1514,MX,2003,187.0,m,0-14
1515,MX,2004,86.0,m,0-14
